id,experiment_uuid,participant_id,created_at,updated_at,trial_number,trial_type,trial_category,stimulus,response,response_time,firstStim,secondStim,cupFullness,tableType,y_position,dispImage_duration,accuracy,correct_response,trial_duration,time_elapsed,timestamp,user_agent
3096,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:25.427032,2026-02-13 13:21:25.427032,220,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1186.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,337.0,200.0,1.0,f,,131455,2026-02-13T13:21:25.854Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3106,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:27.184416,2026-02-13 13:21:27.184416,265,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",391.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,223.0,200.0,1.0,f,,144556,2026-02-13T13:21:26.324Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3115,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:29.308644,2026-02-13 13:21:29.308644,121,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",3246.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,146.0,500.0,0.0,j,,107216,2026-02-13T13:21:29.227Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3121,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:30.424498,2026-02-13 13:21:30.424498,274,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",276.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,81.0,500.0,1.0,j,,147796,2026-02-13T13:21:29.565Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3114,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:29.226294,2026-02-13 13:21:29.226294,229,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",835.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,90.0,500.0,1.0,f,,135252,2026-02-13T13:21:29.651Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3135,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:32.212549,2026-02-13 13:21:32.212549,130,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",555.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,234.0,200.0,1.0,f,,110119,2026-02-13T13:21:32.129Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3141,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:33.469838,2026-02-13 13:21:33.469838,283,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",443.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,734.0,200.0,1.0,f,,150613,2026-02-13T13:21:32.381Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3138,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:32.559693,2026-02-13 13:21:32.559693,238,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",730.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,68.0,300.0,1.0,j,,138571,2026-02-13T13:21:32.970Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3154,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:35.117629,2026-02-13 13:21:35.117629,139,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",351.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,504.0,300.0,1.0,j,,113016,2026-02-13T13:21:35.029Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3162,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:36.480896,2026-02-13 13:21:36.480896,292,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",272.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,373.0,500.0,1.0,f,,153853,2026-02-13T13:21:35.621Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3163,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:36.676962,2026-02-13 13:21:36.676962,247,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1181.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,548.0,500.0,1.0,f,,142707,2026-02-13T13:21:37.106Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3175,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:38.446321,2026-02-13 13:21:38.446321,148,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",793.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,527.0,300.0,1.0,j,,116352,2026-02-13T13:21:38.361Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3182,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:39.278603,2026-02-13 13:21:39.278603,301,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",230.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,484.0,300.0,1.0,f,,156645,2026-02-13T13:21:38.413Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3183,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:39.749064,2026-02-13 13:21:39.749064,256,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",709.0,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,301.0,200.0,1.0,j,,145774,2026-02-13T13:21:40.173Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3201,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:41.918608,2026-02-13 13:21:41.918608,310,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",281.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,576.0,200.0,1.0,j,,159285,2026-02-13T13:21:41.053Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3199,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:41.699107,2026-02-13 13:21:41.699107,157,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",292.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,391.0,500.0,1.0,f,,119591,2026-02-13T13:21:41.601Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3206,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:43.059075,2026-02-13 13:21:43.059075,265,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",941.0,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,src/assets/stimuli/cups/cupHalf_posCenter_tableFlat,Half,Flat,522.0,200.0,1.0,f,,149082,2026-02-13T13:21:43.481Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3222,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:45.173486,2026-02-13 13:21:45.173486,319,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",294.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,224.0,500.0,1.0,f,,162525,2026-02-13T13:21:44.293Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3220,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:44.994862,2026-02-13 13:21:44.994862,166,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",351.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,545.0,500.0,1.0,f,,122899,2026-02-13T13:21:44.909Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3226,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:46.043948,2026-02-13 13:21:46.043948,274,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",633.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,133.0,200.0,1.0,j,,152073,2026-02-13T13:21:46.472Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3240,6023b648-b34a-4a61-89e8-2589fb1b6e39,692b20ea5e62a2f0eac85d3a,2026-02-13 13:21:48.330162,2026-02-13 13:21:48.330162,328,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",272.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,104.0,300.0,0.0,f,,165373,2026-02-13T13:21:47.141Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3244,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:48.547372,2026-02-13 13:21:48.547372,175,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",739.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,589.0,200.0,1.0,j,,125978,2026-02-13T13:21:47.988Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3246,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:49.168546,2026-02-13 13:21:49.168546,283,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",754.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,425.0,200.0,1.0,f,,155192,2026-02-13T13:21:49.591Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3256,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:51.255001,2026-02-13 13:21:51.255001,184,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",631.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,484.0,300.0,1.0,f,,129158,2026-02-13T13:21:51.172Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3262,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:52.876759,2026-02-13 13:21:52.876759,292,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1162.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,Half,Platform,229.0,300.0,1.0,f,,158903,2026-02-13T13:21:53.302Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3267,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:54.178901,2026-02-13 13:21:54.178901,193,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",578.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,226.0,200.0,1.0,f,,132087,2026-02-13T13:21:54.096Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3276,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:56.278530,2026-02-13 13:21:56.278530,301,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1038.0,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,src/assets/stimuli/cups/cupHalf_posRight_tableFlat,Half,Flat,217.0,200.0,1.0,f,,162305,2026-02-13T13:21:56.704Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3281,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:21:57.285767,2026-02-13 13:21:57.285767,202,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",76.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,205.0,500.0,1.0,j,,135109,2026-02-13T13:21:57.119Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3292,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:21:59.593557,2026-02-13 13:21:59.593557,310,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",756.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,Half,Groove,64.0,300.0,1.0,f,,165622,2026-02-13T13:22:00.021Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3295,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:00.446042,2026-02-13 13:22:00.446042,211,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",699.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,198.0,300.0,1.0,j,,138353,2026-02-13T13:22:00.362Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3308,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:03.086521,2026-02-13 13:22:03.086521,220,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",302.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,415.0,200.0,0.0,j,,140998,2026-02-13T13:22:03.007Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3306,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:22:02.747522,2026-02-13 13:22:02.747522,319,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",793.0,src/assets/stimuli/cups/cupHalf_posRight_tableGroove,src/assets/stimuli/cups/cupHalf_posCenter_tableGroove,Half,Groove,94.0,200.0,1.0,j,,168775,2026-02-13T13:22:03.174Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3321,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:05.959909,2026-02-13 13:22:05.959909,229,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",324.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,440.0,300.0,1.0,j,,143866,2026-02-13T13:22:05.875Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3322,6023b648-b34a-4a61-89e8-2589fb1b6e39,5ebb96b6cd673a0008ace9ce,2026-02-13 13:22:06.533661,2026-02-13 13:22:06.533661,328,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",800.0,src/assets/stimuli/cups/cupHalf_posCenter_tablePlatform,src/assets/stimuli/cups/cupHalf_posRight_tablePlatform,Half,Platform,446.0,500.0,1.0,j,,172556,2026-02-13T13:22:06.955Z,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:147.0) Gecko/20100101 Firefox/147.0
3329,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:09.178908,2026-02-13 13:22:09.178908,238,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",662.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,514.0,300.0,1.0,f,,147075,2026-02-13T13:22:09.085Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3336,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:11.978920,2026-02-13 13:22:11.978920,247,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",447.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,188.0,200.0,1.0,j,,149880,2026-02-13T13:22:11.890Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3349,6023b648-b34a-4a61-89e8-2589fb1b6e39,6710a58eeff954cb2243950e,2026-02-13 13:22:18.258116,2026-02-13 13:22:18.258116,13,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1852.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,384.0,200.0,0.0,f,,304401,2026-02-13T13:22:17.957Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3350,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:18.832043,2026-02-13 13:22:18.832043,256,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",3910.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,248.0,500.0,1.0,j,,156733,2026-02-13T13:22:18.747Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3363,6023b648-b34a-4a61-89e8-2589fb1b6e39,6710a58eeff954cb2243950e,2026-02-13 13:22:21.753150,2026-02-13 13:22:21.753150,22,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",947.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,472.0,300.0,0.0,j,,307916,2026-02-13T13:22:21.471Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
3364,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:21.764474,2026-02-13 13:22:21.764474,265,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",577.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,487.0,200.0,1.0,j,,159663,2026-02-13T13:22:21.673Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3377,6023b648-b34a-4a61-89e8-2589fb1b6e39,5b1978274c72120001f1d72b,2026-02-13 13:22:24.838332,2026-02-13 13:22:24.838332,274,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",532.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,425.0,300.0,1.0,j,,162749,2026-02-13T13:22:24.759Z,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
3380,6023b648-b34a-4a61-89e8-2589fb1b6e39,6710a58eeff954cb2243950e,2026-02-13 13:22:26.299400,2026-02-13 13:22:26.299400,31,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",2180.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,236.0,200.0,0.0,f,,312461,2026-02-13T13:22:26.016Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
